X,Y,Z,Normal_X,Normal_Y,Normal_Z,Feed_Rate,Is_Rapid
-143.914310,7.291077,16.812484,-0.446414,0.233786,0.863747,50.00,False
-143.633947,7.164010,19.567285,-0.390341,0.208373,0.896780,50.00,False
-143.465453,6.877529,22.282743,-0.356642,0.151077,0.921945,50.00,False
-143.162956,6.719422,25.000875,-0.296143,0.119455,0.947644,50.00,False
-146.068879,5.381472,25.225032,-0.877328,0.071413,0.474549,50.00,False
-146.070359,7.425369,27.496001,-0.877624,0.246997,0.410816,50.00,False
-146.568560,7.175525,27.639914,-0.977264,0.197028,-0.078329,50.00,False
-146.530566,6.487673,30.509519,-0.969665,0.243415,-0.022335,50.00,False
-146.535328,6.455483,33.419621,-0.970617,0.236977,0.041759,50.00,False
-146.535177,6.718626,36.613767,-0.970587,0.177488,0.162661,50.00,False
-146.521846,6.909488,39.514922,-0.967921,0.111890,0.224965,50.00,False
-146.470058,6.374180,42.314636,-0.957563,0.108598,0.266981,50.00,False
-146.402577,6.770336,45.163660,-0.944067,0.084060,0.318859,50.00,False
-145.974176,6.692215,48.701087,-0.858387,0.068436,0.508417,50.00,False
-145.496754,6.673402,51.964987,-0.762903,0.064673,0.643270,50.00,False
-145.103959,7.064869,54.913303,-0.684343,0.142967,0.715007,50.00,False
-144.605584,7.184552,57.897494,-0.584669,0.166903,0.793918,50.00,False
-144.065779,7.002571,60.864140,-0.476708,0.130507,0.869320,50.00,False
-144.065779,7.002571,63.453775,-0.476708,0.130507,0.869320,50.00,False
-143.687256,6.994572,66.231617,-0.401003,0.128907,0.906962,50.00,False
-143.687256,6.994572,68.821251,-0.401003,0.128907,0.906962,50.00,False
-143.687256,6.994572,71.410886,-0.401003,0.128907,0.906962,50.00,False
-139.687256,6.994572,71.410886,-0.401003,0.128907,0.906962,200.00,True
-139.687256,6.994572,71.410886,-0.401003,0.128907,0.906962,50.00,False
-139.687256,6.994572,68.821251,-0.401003,0.128907,0.906962,50.00,False
-139.687256,6.994572,66.231617,-0.401003,0.128907,0.906962,50.00,False
-139.687256,6.994572,63.641982,-0.401003,0.128907,0.906962,50.00,False
-139.687256,6.994572,61.052347,-0.401003,0.128907,0.906962,50.00,False
-140.065779,7.002571,58.274505,-0.476708,0.130507,0.869320,50.00,False
-140.065779,7.002571,55.684871,-0.476708,0.130507,0.869320,50.00,False
-140.590724,7.218476,52.721863,-0.581696,0.173688,0.794646,50.00,False
-141.103959,7.064869,49.734033,-0.684343,0.142967,0.715007,50.00,False
-141.585337,7.249828,46.562059,-0.780619,0.179958,0.598539,50.00,False
-142.402577,6.251488,42.574026,-0.944067,0.084060,0.318859,50.00,False
-142.470058,6.374180,39.725002,-0.957563,0.108598,0.266981,50.00,False
-142.535177,6.718626,36.613767,-0.970587,0.177488,0.162661,50.00,False
-142.535328,6.455483,33.419621,-0.970617,0.236977,0.041759,50.00,False
-142.466950,6.713154,30.461238,-0.956942,0.288512,-0.031991,50.00,False
-142.568560,7.175525,27.639914,-0.977264,0.197028,-0.078329,50.00,False
-142.437092,7.456753,24.303461,-0.950970,0.209313,-0.227692,50.00,False
-142.068046,7.352119,24.953501,-0.877161,0.232347,0.420242,50.00,False
-139.620693,9.504330,21.345557,-0.387690,0.895985,0.216581,50.00,False
-138.616209,6.362792,22.552614,-0.186794,0.112652,0.975919,50.00,False
-138.803911,6.726774,19.918287,-0.224334,0.120926,0.966980,50.00,False
-138.886134,7.549433,17.132014,-0.240779,0.285457,0.927653,50.00,False
-138.990836,8.199169,14.259979,-0.261719,0.415405,0.871173,50.00,False
-139.244618,9.093280,10.736500,-0.312475,0.658749,0.684404,50.00,False
-139.405151,8.966958,7.271974,-0.344582,0.788511,0.509426,50.00,False
-142.385461,3.793568,3.269127,-0.940644,0.252504,0.226783,50.00,False
-141.457311,5.717186,-2.464617,-0.755014,0.517995,-0.402039,50.00,False
-139.239579,9.200981,-5.940703,-0.311468,0.753237,-0.579329,50.00,False
-139.341010,7.526850,-9.861197,-0.331754,0.418411,-0.845501,50.00,False
-139.075975,7.176986,-12.697953,-0.278747,0.348438,-0.894925,50.00,False
-138.830818,8.398559,-15.322649,-0.229715,0.365705,-0.901937,50.00,False
-138.449489,8.343943,-18.142982,-0.153450,0.278574,-0.948077,50.00,False
-138.340749,7.955280,-20.845884,-0.131701,0.200841,-0.970730,50.00,False
-136.517613,10.196654,-17.597819,0.232926,0.952372,0.196809,50.00,False
-133.001625,8.462294,-19.549875,0.936123,0.135965,0.324325,50.00,False
-141.784960,10.199758,-21.110359,-0.820544,0.213643,0.530155,50.00,False
-142.088468,10.375712,-24.341488,-0.881245,0.248834,0.401856,50.00,False
-142.088468,10.375712,-26.931123,-0.881245,0.248834,0.401856,50.00,False
-142.626650,9.047113,-31.080973,-0.988882,0.118518,0.089813,50.00,False
-142.665011,8.860880,-34.202619,-0.996554,0.081272,-0.016589,50.00,False
-142.628486,8.831220,-37.392792,-0.989249,0.051965,-0.136697,50.00,False
-142.378220,9.319591,-40.844252,-0.939196,0.149640,-0.309062,50.00,False
-141.885714,9.902979,-44.246054,-0.840694,0.266317,-0.471495,50.00,False
-141.723606,9.501763,-47.271380,-0.808273,0.186074,-0.558633,50.00,False
-141.616118,11.399703,-49.960625,-0.786775,0.215077,-0.578556,50.00,False
-141.211510,11.080905,-53.117516,-0.705854,0.151317,-0.692007,50.00,False
-141.465867,8.874900,-55.501660,-0.756725,0.060701,-0.650909,50.00,False
-140.336990,9.245857,-59.019741,-0.530950,0.134893,-0.836598,50.00,False
-140.019567,9.569421,-61.732294,-0.467465,0.199606,-0.861182,50.00,False
-139.574548,9.621195,-64.523468,-0.378461,0.209960,-0.901490,50.00,False
-139.574548,9.621195,-67.113103,-0.378461,0.209960,-0.901490,50.00,False
-139.574548,9.621195,-69.702737,-0.378461,0.209960,-0.901490,50.00,False
-139.574548,10.494099,-72.292372,-0.378461,0.209960,-0.901490,50.00,False
-139.243123,10.550704,-74.994030,-0.312176,0.221282,-0.923894,50.00,False
-139.243123,10.550704,-77.583664,-0.312176,0.221282,-0.923894,50.00,False
-138.984094,10.074637,-80.340042,-0.260371,0.126068,-0.957243,50.00,False
-138.777455,9.877429,-83.002773,-0.219043,0.086627,-0.971862,50.00,False
-138.777455,9.877429,-85.592408,-0.219043,0.086627,-0.971862,50.00,False
-138.777455,9.877429,-88.182043,-0.219043,0.086627,-0.971862,50.00,False
-138.407844,10.298485,-90.826460,-0.145121,0.114050,-0.982819,50.00,False
-134.392786,10.487216,-90.803080,-0.142109,0.151796,-0.978143,200.00,True
-134.392786,10.487216,-90.803080,-0.142109,0.151796,-0.978143,50.00,False
-134.392786,10.203275,-88.213445,-0.142109,0.151796,-0.978143,50.00,False
-134.407844,10.014544,-85.647191,-0.145121,0.114050,-0.982819,50.00,False
-134.407844,10.014544,-83.057556,-0.145121,0.114050,-0.982819,50.00,False
-134.407844,10.014544,-80.467922,-0.145121,0.114050,-0.982819,50.00,False
-134.407844,10.014544,-77.878287,-0.145121,0.114050,-0.982819,50.00,False
-134.801011,10.231531,-75.183781,-0.223754,0.157447,-0.961844,50.00,False
-134.973985,10.416275,-72.516378,-0.258349,0.194396,-0.946291,50.00,False
-134.973985,10.416275,-69.926743,-0.258349,0.194396,-0.946291,50.00,False
-135.243123,10.550704,-67.225126,-0.312176,0.221282,-0.923894,50.00,False
-135.243123,9.677800,-64.635491,-0.312176,0.221282,-0.923894,50.00,False
-135.574548,9.621195,-61.933834,-0.378461,0.209960,-0.901490,50.00,False
-135.574548,9.621195,-59.344199,-0.378461,0.209960,-0.901490,50.00,False
-136.019567,9.569421,-56.553025,-0.467465,0.199606,-0.861182,50.00,False
-136.259646,9.807259,-53.759874,-0.515481,0.247173,-0.820478,50.00,False
-137.040959,9.371812,-50.684246,-0.671744,0.160084,-0.723280,50.00,False
-137.468174,9.481143,-47.614941,-0.757187,0.181950,-0.627346,50.00,False
-137.434522,10.391770,-44.646586,-0.750456,0.364076,-0.551602,50.00,False
-137.850790,10.385974,-41.379927,-0.833710,0.362916,-0.416197,50.00,False
-138.454894,9.669572,-37.572695,-0.954531,0.243010,-0.172677,50.00,False
-138.514426,9.737657,-34.060086,-0.966437,0.256627,0.011917,50.00,False
-138.325055,9.940425,-30.418116,-0.928563,0.297181,0.222385,50.00,False
-138.088468,9.698690,-26.931123,-0.881245,0.248834,0.401856,50.00,False
-137.504813,10.725778,-23.549635,-0.764514,0.318847,0.560227,50.00,False
-137.117631,10.593046,-20.435161,-0.687078,0.292301,0.665195,50.00,False
-136.508035,10.495130,-17.278492,-0.565159,0.272717,0.778602,50.00,False
-135.878354,11.553766,-18.855435,-0.439223,0.896711,-0.054714,50.00,False
-134.249600,7.236179,-20.867364,-0.113472,0.190912,-0.975027,50.00,False
-134.249600,7.236179,-18.277729,-0.113472,0.190912,-0.975027,50.00,False
-134.426638,7.770539,-15.527725,-0.148879,0.297784,-0.942953,50.00,False
-134.371800,7.255768,-12.828604,-0.137912,0.364194,-0.921055,50.00,False
-134.015258,8.142258,-9.824009,-0.066603,0.541492,-0.838063,50.00,False
-133.572164,6.174307,-7.132638,0.022015,0.575201,-0.817716,50.00,False
-137.306352,4.741558,-2.958381,-0.724822,0.473118,-0.500792,50.00,False
-132.289016,4.678717,0.534556,0.278645,0.905468,-0.320131,50.00,False
-133.579386,7.361523,8.406669,0.020571,0.676272,0.736365,50.00,False
-134.351138,9.603683,10.935508,-0.133779,0.676483,0.724205,50.00,False
-134.349608,8.649038,14.223901,-0.133473,0.485554,0.863957,50.00,False
-134.198753,7.855243,17.190913,-0.103302,0.326795,0.939433,50.00,False
-134.483282,5.231892,20.014437,-0.160208,0.041497,0.986211,50.00,False
-133.287923,10.535586,17.745268,0.078864,0.996781,0.014450,50.00,False
-137.206057,8.686938,21.217288,-0.704763,0.683268,0.190927,50.00,False
-137.436977,8.356459,20.185081,-0.750947,0.389254,-0.533441,50.00,False
-138.013391,8.011381,23.524288,-0.866230,0.320239,-0.383527,50.00,False
-138.438880,7.562139,27.329650,-0.951328,0.274351,-0.140381,50.00,False
-138.466950,6.713154,30.461238,-0.956942,0.288512,-0.031991,50.00,False
-138.492812,6.622744,33.384337,-0.962114,0.270430,0.034702,50.00,False
-138.335830,7.378029,36.775857,-0.930718,0.309368,0.195079,50.00,False
-138.300180,6.921946,39.966448,-0.923588,0.218152,0.315270,50.00,False
-137.228324,7.957547,44.116800,-0.709217,0.321502,0.627414,50.00,False
-136.919792,7.492556,47.204322,-0.647510,0.228504,0.726991,50.00,False
-136.513934,7.483500,50.120916,-0.566338,0.226693,0.792383,50.00,False
-136.065779,7.002571,53.095236,-0.476708,0.130507,0.869320,50.00,False
-135.687256,6.994572,55.873078,-0.401003,0.128907,0.906962,50.00,False
-135.687256,6.994572,58.462713,-0.401003,0.128907,0.906962,50.00,False
-135.687256,6.994572,61.052347,-0.401003,0.128907,0.906962,50.00,False
-135.486398,7.150160,63.701171,-0.360831,0.160025,0.918800,50.00,False
-135.486398,6.631313,66.290806,-0.360831,0.160025,0.918800,50.00,False
-135.486398,6.631313,68.880440,-0.360831,0.160025,0.918800,50.00,False
-135.183159,6.529461,71.594091,-0.300184,0.139654,0.943603,50.00,False
-130.664531,6.204430,71.750866,-0.196458,0.104218,0.974958,200.00,True
-130.664531,6.204430,71.750866,-0.196458,0.104218,0.974958,50.00,False
-130.918685,6.287298,69.093358,-0.247289,0.120792,0.961383,50.00,False
-131.183159,6.381611,66.414822,-0.300184,0.139654,0.943603,50.00,False
-131.183159,6.381611,63.825188,-0.300184,0.139654,0.943603,50.00,False
-131.327453,6.771093,61.144617,-0.329042,0.187981,0.925416,50.00,False
-131.327453,6.771093,58.554982,-0.329042,0.187981,0.925416,50.00,False
-131.575084,6.650113,55.893103,-0.378569,0.163785,0.910967,50.00,False
-131.575084,7.168961,53.303468,-0.378569,0.163785,0.910967,50.00,False
-131.575084,7.168961,50.713833,-0.378569,0.163785,0.910967,50.00,False
-131.791929,7.792536,47.866854,-0.421938,0.288500,0.859498,50.00,False
-132.424240,8.443515,44.598955,-0.548400,0.418696,0.723845,50.00,False
-132.922296,8.480266,41.546702,-0.648011,0.426046,0.631321,50.00,False
-134.246652,7.484169,36.997879,-0.912882,0.330596,0.239484,50.00,False
-133.941436,7.799604,33.891545,-0.851839,0.505802,0.136144,50.00,False
-134.141701,7.530723,30.550122,-0.891892,0.452025,-0.014214,50.00,False
-133.308028,9.283931,26.520384,-0.725157,0.618709,-0.302235,50.00,False
-133.297983,9.046615,23.211303,-0.723148,0.527285,-0.446124,50.00,False
-132.891092,8.802251,19.705070,-0.641770,0.438100,-0.629444,50.00,False
-133.387457,9.903411,20.923220,-0.741043,0.658332,0.132113,50.00,False
-132.112324,9.888053,18.212083,-0.486017,0.867274,0.107813,50.00,False
-130.413915,6.430194,19.950917,-0.146335,0.175702,0.973506,50.00,False
-130.593537,6.889840,17.224381,-0.182259,0.267631,0.946126,50.00,False
-130.582975,7.786334,14.285327,-0.180147,0.446930,0.876242,50.00,False
-130.823120,8.045523,11.495289,-0.228176,0.498768,0.836162,50.00,False
-130.114222,8.110756,8.006093,-0.086396,0.749581,0.656250,50.00,False
-124.825603,1.829952,1.870192,0.971328,0.231761,-0.053004,50.00,False
-129.244458,4.866493,2.158872,0.087557,0.848034,0.522659,50.00,False
-131.137384,6.044682,-6.960684,-0.291028,0.549276,-0.783325,50.00,False
-131.690569,9.293324,-9.082787,-0.401666,0.602341,-0.689819,50.00,False
-131.067599,8.783229,-12.324880,-0.277072,0.500322,-0.820311,50.00,False
-130.859218,9.762977,-15.181664,-0.235395,0.425637,-0.873740,50.00,False
-130.859218,9.762977,-17.771298,-0.235395,0.425637,-0.873740,50.00,False
-132.983197,11.383912,-16.210841,-0.660191,0.749824,-0.043722,50.00,False
-133.374847,10.397475,-19.124074,-0.738521,0.665452,-0.108442,50.00,False
-131.754928,10.216460,-16.752572,-0.414537,0.216983,0.883786,50.00,False
-132.479515,10.819475,-19.976146,-0.559455,0.337586,0.756998,50.00,False
-132.697756,10.884687,-22.768430,-0.603103,0.350629,0.716468,50.00,False
-133.437540,9.521265,-26.134282,-0.751060,0.347759,0.561225,50.00,False
-134.135955,9.313391,-29.850540,-0.890743,0.306184,0.335900,50.00,False
-134.590138,8.310012,-34.406033,-0.981579,0.182269,-0.057272,50.00,False
-134.342916,8.532075,-38.121223,-0.932135,0.226681,-0.282383,50.00,False
-133.737359,8.722517,-41.907284,-0.811024,0.264770,-0.521668,50.00,False
-132.527845,11.410564,-44.862068,-0.569121,0.567834,-0.594698,50.00,False
-132.180929,10.784196,-48.201122,-0.499738,0.442561,-0.744582,50.00,False
-131.428095,10.021670,-51.523034,-0.349171,0.290055,-0.891037,50.00,False
-131.428095,10.021670,-54.112668,-0.349171,0.290055,-0.891037,50.00,False
-131.243123,9.677800,-56.866587,-0.312176,0.221282,-0.923894,50.00,False
-130.973985,9.543371,-59.568205,-0.258349,0.194396,-0.946291,50.00,False
-130.973985,9.543371,-62.157839,-0.258349,0.194396,-0.946291,50.00,False
-130.644514,10.550865,-64.796139,-0.192455,0.221314,-0.956024,50.00,False
-130.644514,10.550865,-67.385773,-0.192455,0.221314,-0.956024,50.00,False
-130.392786,10.203275,-70.086003,-0.142109,0.151796,-0.978143,50.00,False
-130.392786,10.203275,-72.675637,-0.142109,0.151796,-0.978143,50.00,False
-130.392786,10.203275,-75.265272,-0.142109,0.151796,-0.978143,50.00,False
-130.392786,10.487216,-77.854906,-0.142109,0.151796,-0.978143,50.00,False
-130.392786,10.487216,-80.444541,-0.142109,0.151796,-0.978143,50.00,False
-130.128061,10.132534,-83.107109,-0.089164,0.080859,-0.992729,50.00,False
-130.128061,10.132534,-85.696744,-0.089164,0.080859,-0.992729,50.00,False
-130.128061,10.132534,-88.286378,-0.089164,0.080859,-0.992729,50.00,False
-130.128061,10.132534,-90.876013,-0.089164,0.080859,-0.992729,50.00,False
-126.048838,10.086604,-90.857369,-0.073319,0.128462,-0.989000,200.00,True
-126.048838,10.086604,-90.857369,-0.073319,0.128462,-0.989000,50.00,False
-126.035310,10.163385,-88.258140,-0.070614,0.143818,-0.987082,50.00,False
-126.035310,10.163385,-85.668505,-0.070614,0.143818,-0.987082,50.00,False
-126.035310,10.163385,-83.078871,-0.070614,0.143818,-0.987082,50.00,False
-126.035310,10.163385,-80.489236,-0.070614,0.143818,-0.987082,50.00,False
-126.035310,10.163385,-77.899601,-0.070614,0.143818,-0.987082,50.00,False
-126.066013,10.377401,-75.271704,-0.076754,0.186621,-0.979429,50.00,False
-126.119568,10.105904,-72.721625,-0.087465,0.132321,-0.987340,50.00,False
-126.119568,10.105904,-70.131991,-0.087465,0.132321,-0.987340,50.00,False
-126.119568,10.105904,-67.542356,-0.087465,0.132321,-0.987340,50.00,False
-126.298594,10.560650,-64.850672,-0.123271,0.223271,-0.966930,50.00,False
-126.298594,10.560650,-62.261038,-0.123271,0.223271,-0.966930,50.00,False
-126.392786,8.256179,-59.727464,-0.142109,0.151796,-0.978143,50.00,False
-126.392786,8.256179,-57.137829,-0.142109,0.151796,-0.978143,50.00,False
-126.644514,8.603769,-54.437600,-0.192455,0.221314,-0.956024,50.00,False
-126.644514,8.603769,-51.847966,-0.192455,0.221314,-0.956024,50.00,False
-127.076033,8.969019,-49.048890,-0.278758,0.294364,-0.914135,50.00,False
-126.916976,9.818577,-46.141417,-0.246947,0.464275,-0.850568,50.00,False
-127.974343,9.192425,-43.131510,-0.458420,0.449787,-0.766513,50.00,False
-121.524624,5.772302,-34.092606,0.831523,0.186235,0.523340,50.00,False
-121.385147,6.706700,-34.313321,0.859419,0.509803,-0.038729,50.00,False
-121.643760,5.644503,-34.331136,0.807696,0.183796,-0.560219,50.00,False
-127.952261,5.522475,-24.526353,-0.454004,0.120526,0.882810,50.00,False
-127.440456,8.005436,-21.779597,-0.351643,0.201301,0.914235,50.00,False
-127.221144,7.996091,-19.094817,-0.307781,0.185176,0.933264,50.00,False
-126.920514,8.954649,-16.435187,-0.247655,0.203373,0.947263,50.00,False
-126.744290,11.955004,-18.686116,-0.212410,0.976958,-0.020850,50.00,False
-127.136796,11.063852,-16.112716,-0.290911,0.956447,-0.024097,50.00,False
-126.072718,6.816520,-18.358544,-0.078095,0.106980,-0.991189,50.00,False
-126.072718,6.816520,-15.768909,-0.078095,0.106980,-0.991189,50.00,False
-126.819886,8.433123,-12.591027,-0.227529,0.430301,-0.873540,50.00,False
-126.621066,9.456976,-9.322347,-0.187765,0.648458,-0.737731,50.00,False
-126.099185,3.886616,1.280816,-0.083389,0.494838,0.864975,50.00,False
-126.096745,0.111679,1.071222,-0.082901,0.948696,0.305129,50.00,False
-126.525040,0.807519,2.004598,-0.168560,0.985345,-0.026123,50.00,False
-127.497076,7.974467,7.742756,-0.362967,0.709890,0.603582,50.00,False
-126.395136,8.323257,11.351808,-0.142579,0.572425,0.807465,50.00,False
-126.484060,7.371681,14.491564,-0.160364,0.364000,0.917490,50.00,False
-126.166821,6.837255,17.301294,-0.096916,0.257114,0.961509,50.00,False
-126.193057,6.771478,19.905331,-0.102163,0.243959,0.964389,50.00,False
-126.426293,10.036596,17.902709,-0.148810,0.987798,0.045938,50.00,False
-127.365220,8.473902,15.938307,-0.336596,0.372430,-0.864869,50.00,False
-127.636292,9.107606,18.985456,-0.390810,0.499171,-0.773366,50.00,False
-128.473363,9.867151,22.870541,-0.558224,0.651080,-0.514276,50.00,False
-128.754758,10.051790,26.515517,-0.614503,0.728320,-0.303208,50.00,False
-129.170906,8.833585,30.254678,-0.697733,0.712598,-0.073303,50.00,False
-129.639304,7.366819,33.877096,-0.791413,0.596581,0.133254,50.00,False
-127.868029,9.768974,37.972139,-0.437157,0.787557,0.434335,50.00,False
-127.722115,9.340946,41.309089,-0.407975,0.701951,0.583799,50.00,False
-127.571599,7.621946,45.248632,-0.377872,0.358151,0.853780,50.00,False
-127.276527,7.130982,48.126644,-0.318857,0.259959,0.911456,50.00,False
-127.327453,6.623244,50.786078,-0.329042,0.187981,0.925416,50.00,False
-127.081698,6.596912,53.461055,-0.279891,0.182715,0.942484,50.00,False
-126.845206,6.475910,56.136117,-0.232593,0.158514,0.959570,50.00,False
-126.845206,6.475910,58.725752,-0.232593,0.158514,0.959570,50.00,False
-126.486567,6.205489,61.424719,-0.160865,0.104430,0.981436,50.00,False
-126.275358,5.930363,64.065720,-0.118623,0.049405,0.991709,50.00,False
-126.275358,5.930363,66.655355,-0.118623,0.049405,0.991709,50.00,False
-126.275358,5.930363,69.244990,-0.118623,0.049405,0.991709,50.00,False
-128.619379,7.786796,70.332765,-0.587427,0.420691,0.691338,50.00,False
-125.017843,6.375313,70.318642,-0.667120,0.284430,0.688513,200.00,True
-125.017843,6.375313,70.318642,-0.667120,0.284430,0.688513,50.00,False
-124.588454,8.263098,67.432673,-0.581243,0.515952,0.629246,50.00,False
-121.891070,6.129222,66.672507,-0.041766,0.089177,0.995140,50.00,False
-121.891070,6.129222,64.082872,-0.041766,0.089177,0.995140,50.00,False
-121.891070,6.129222,61.493237,-0.041766,0.089177,0.995140,50.00,False
-121.891070,6.129222,58.903603,-0.041766,0.089177,0.995140,50.00,False
-122.016611,6.100090,56.309639,-0.066874,0.083350,0.994274,50.00,False
-121.955506,6.428210,53.685283,-0.054653,0.148974,0.987330,50.00,False
-122.292686,6.590925,51.037898,-0.122089,0.181517,0.975780,50.00,False
-122.506614,6.892983,48.350283,-0.164875,0.241929,0.956183,50.00,False
-122.659485,7.702048,45.448490,-0.195449,0.403742,0.893752,50.00,False
-122.805065,9.212387,41.749424,-0.224565,0.705810,0.671866,50.00,False
-123.106114,9.739714,38.334071,-0.284775,0.813718,0.506722,50.00,False
-118.611872,1.300927,29.320103,0.614074,0.131924,-0.778145,50.00,False
-119.081894,4.114574,32.830730,0.520069,0.730921,0.441908,50.00,False
-122.628661,9.445310,25.750823,-0.189284,0.869541,-0.456147,50.00,False
-122.629720,9.303983,21.761019,-0.189496,0.649715,-0.736181,50.00,False
-122.874288,8.443429,18.624241,-0.238409,0.477604,-0.845610,50.00,False
-122.904646,7.326028,15.583845,-0.244481,0.254124,-0.935762,50.00,False
-122.627677,10.001319,17.917446,-0.189087,0.980743,0.048885,50.00,False
-122.098851,7.588750,19.942914,-0.083322,0.220128,0.971906,50.00,False
-122.161717,8.237849,17.152990,-0.095895,0.349948,0.931848,50.00,False
-121.847984,5.643167,14.783182,-0.033149,0.216077,0.975813,50.00,False
-121.738877,7.445732,11.399255,-0.011327,0.576590,0.816955,50.00,False
-122.104980,8.081161,8.252208,-0.084548,0.703676,0.705472,50.00,False
-122.738768,1.716180,1.920063,-0.211305,0.976472,-0.043030,50.00,False
-122.775561,2.881690,0.460962,-0.218664,0.958472,0.183077,50.00,False
-122.236007,6.689348,-7.524745,-0.110753,0.429734,-0.896137,50.00,False
-121.849249,6.814026,-10.397498,-0.033402,0.301879,-0.952761,50.00,False
-122.042075,6.633149,-13.160587,-0.071967,0.140569,-0.987452,50.00,False
-121.835989,6.553472,-15.799101,-0.030750,0.067757,-0.997228,50.00,False
-122.019783,9.084882,-18.316250,-0.067508,0.172287,-0.982731,50.00,False
-124.147899,10.276724,-16.163007,-0.493132,0.869284,-0.034155,50.00,False
-121.957530,12.921246,-18.880711,-0.055058,0.996693,-0.059769,50.00,False
-122.791625,8.984606,-16.409838,-0.221877,0.209365,0.952332,50.00,False
-122.949921,9.629325,-19.229946,-0.253536,0.338308,0.906238,50.00,False
-122.814476,6.333240,-21.530727,-0.226447,0.139317,0.964009,50.00,False
-120.802435,4.540614,-33.819651,0.175961,0.129444,-0.975849,50.00,False
-121.488653,6.355633,-35.815748,0.038718,0.513623,-0.857142,50.00,False
-120.346665,6.219198,-33.868545,0.267115,0.962355,0.050226,50.00,False
-120.434548,5.929648,-34.979350,0.249539,0.904445,0.345992,50.00,False
-122.036347,8.316372,-43.607735,-0.070821,0.502351,-0.861758,50.00,False
-122.132573,8.847942,-46.426102,-0.090066,0.410272,-0.907505,50.00,False
-122.095294,9.413476,-49.077916,-0.082611,0.383255,-0.919941,50.00,False
-122.006770,9.067965,-51.803602,-0.064906,0.314153,-0.947151,50.00,False
-122.006770,9.067965,-54.393237,-0.064906,0.314153,-0.947151,50.00,False
-122.029851,10.129110,-56.996974,-0.069522,0.304501,-0.949971,50.00,False
-121.901565,8.280806,-59.770092,-0.043865,0.156721,-0.986668,50.00,False
-121.848644,8.072755,-62.390360,-0.033281,0.115111,-0.992795,50.00,False
-121.845630,9.379211,-64.953265,-0.032678,0.154521,-0.987449,50.00,False
-121.845630,9.379211,-67.542899,-0.032678,0.154521,-0.987449,50.00,False
