X,Y,Z,Normal_X,Normal_Y,Normal_Z,Feed_Rate,Is_Rapid
-144.385418,6.841626,60.470827,-0.612376,0.156938,0.774833,50.00,False
-144.262055,6.986160,63.123725,-0.587704,0.185845,0.787443,50.00,False
-144.086847,6.923195,65.852350,-0.552662,0.173252,0.815198,50.00,False
-143.924931,6.926883,68.546629,-0.520279,0.173990,0.836085,50.00,False
-143.647014,6.875815,71.307018,-0.464696,0.163776,0.870193,50.00,False
-139.647014,6.875815,71.307018,-0.464696,0.163776,0.870193,200.00,True
-139.647014,6.875815,71.307018,-0.464696,0.163776,0.870193,50.00,False
-139.647014,6.875815,68.717170,-0.464696,0.163776,0.870193,50.00,False
-139.647014,6.875815,66.127323,-0.464696,0.163776,0.870193,50.00,False
-139.647014,6.875815,63.537475,-0.464696,0.163776,0.870193,50.00,False
-140.086847,6.923195,60.672655,-0.552662,0.173252,0.815198,50.00,False
-140.262055,6.986160,57.944029,-0.587704,0.185845,0.787443,50.00,False
-140.387075,7.092113,55.230515,-0.612708,0.207036,0.762709,50.00,False
-140.387075,7.092113,52.640667,-0.612708,0.207036,0.762709,50.00,False
-140.739586,7.490413,49.595211,-0.683210,0.286695,0.671588,50.00,False
-141.178883,7.366940,46.549182,-0.771069,0.262001,0.580351,50.00,False
-141.193050,7.581026,43.833188,-0.773903,0.304818,0.555122,50.00,False
-141.781520,7.041101,40.506799,-0.891597,0.196833,0.407814,50.00,False
-141.978518,7.327198,37.188447,-0.930996,0.254053,0.262113,50.00,False
-141.745466,8.766005,34.302334,-0.884386,0.420368,0.202860,50.00,False
-141.866643,8.735127,30.965202,-0.908621,0.414193,0.053403,50.00,False
-141.943085,8.119705,26.866900,-0.923910,0.291108,-0.248288,50.00,False
-141.883937,7.947710,23.919977,-0.912080,0.256709,-0.319703,50.00,False
-141.067913,8.857942,24.409683,-0.748875,0.592829,0.296208,50.00,False
-136.565148,10.423498,19.925336,0.151678,0.984965,-0.082692,50.00,False
-138.250895,6.465265,22.566179,-0.185472,0.193318,0.963446,50.00,False
-138.155260,7.037899,19.843013,-0.166345,0.307845,0.936782,50.00,False
-138.390668,7.237229,17.134192,-0.213426,0.347711,0.912987,50.00,False
-138.631825,7.361751,14.431071,-0.261658,0.372616,0.890333,50.00,False
-138.941832,7.967871,11.424925,-0.323659,0.493840,0.807073,50.00,False
-139.123277,6.732817,8.545013,-0.359948,0.556189,0.749060,50.00,False
-132.779967,2.188885,0.222112,0.908714,0.127251,-0.397550,50.00,False
-141.403857,5.780545,-0.786533,-0.816064,0.572213,-0.081310,50.00,False
-139.008458,8.374887,-5.569818,-0.336984,0.784885,-0.519997,50.00,False
-138.916682,10.225021,-8.463780,-0.318629,0.749082,-0.580820,50.00,False
-138.371907,9.381913,-12.392019,-0.209674,0.485888,-0.848498,50.00,False
-138.175715,8.983883,-15.227934,-0.170436,0.406282,-0.897712,50.00,False
-138.026945,8.491239,-18.034264,-0.140682,0.307753,-0.941008,50.00,False
-138.088765,7.509605,-20.778064,-0.153046,0.179399,-0.971799,50.00,False
-136.674321,11.534347,-17.913083,0.129843,0.984347,0.119167,50.00,False
-132.535222,8.895801,-20.235169,0.957663,0.230326,0.172719,50.00,False
-140.954028,8.484423,-20.278548,-0.726098,0.087404,0.682013,50.00,False
-141.699594,8.832585,-23.990751,-0.875211,0.157036,0.457542,50.00,False
-141.986194,9.267665,-27.537676,-0.932532,0.244052,0.266126,50.00,False
-142.318300,8.151080,-31.254220,-0.998953,0.020735,0.040787,50.00,False
-142.322477,8.510270,-34.114722,-0.999788,0.015677,-0.013344,50.00,False
-142.271054,8.997598,-37.087339,-0.989503,0.113143,-0.089898,50.00,False
-141.914809,9.170747,-41.064625,-0.918255,0.147772,-0.367385,50.00,False
-141.814203,8.906419,-43.964342,-0.898133,0.094907,-0.429359,50.00,False
-141.597231,8.625324,-46.995466,-0.854739,0.038688,-0.517614,50.00,False
-140.969264,8.719733,-50.406906,-0.729146,0.057570,-0.681933,50.00,False
-140.542855,9.689617,-53.372984,-0.643864,0.110088,-0.757179,50.00,False
-140.167652,9.620193,-56.261006,-0.568823,0.096204,-0.816814,50.00,False
-139.715955,10.734253,-59.074999,-0.478484,0.169189,-0.861643,50.00,False
-139.715955,10.734253,-61.664846,-0.478484,0.169189,-0.861643,50.00,False
-139.499276,10.573788,-64.395780,-0.435148,0.137096,-0.889860,50.00,False
-139.249047,10.863490,-67.046474,-0.385102,0.195036,-0.902029,50.00,False
-139.249047,10.863490,-69.636322,-0.385102,0.195036,-0.902029,50.00,False
-139.093448,10.639421,-72.331566,-0.353982,0.150222,-0.923109,50.00,False
-139.093448,10.639421,-74.921414,-0.353982,0.150222,-0.923109,50.00,False
-138.830307,10.427304,-77.632713,-0.301354,0.107799,-0.947399,50.00,False
-138.830307,10.427304,-80.222561,-0.301354,0.107799,-0.947399,50.00,False
-138.830307,9.678170,-82.812408,-0.301354,0.107799,-0.947399,50.00,False
-138.830307,9.678170,-85.402256,-0.301354,0.107799,-0.947399,50.00,False
-138.743732,9.599834,-88.026988,-0.284039,0.092132,-0.954376,50.00,False
-138.516852,9.492460,-90.687598,-0.238663,0.070657,-0.968528,50.00,False
-134.150258,9.563880,-90.757812,-0.165344,0.084941,-0.982571,200.00,True
-134.150258,9.563880,-90.757812,-0.165344,0.084941,-0.982571,50.00,False
-134.303916,9.448598,-88.148278,-0.196076,0.061885,-0.978634,50.00,False
-134.303916,9.448598,-85.558430,-0.196076,0.061885,-0.978634,50.00,False
-134.516852,9.492460,-82.918055,-0.238663,0.070657,-0.968528,50.00,False
-134.516852,9.492460,-80.328208,-0.238663,0.070657,-0.968528,50.00,False
-134.743732,9.599834,-77.667597,-0.284039,0.092132,-0.954376,50.00,False
-134.830307,9.678170,-75.042865,-0.301354,0.107799,-0.947399,50.00,False
-134.830307,9.678170,-72.453018,-0.301354,0.107799,-0.947399,50.00,False
-134.830307,9.678170,-69.863170,-0.301354,0.107799,-0.947399,50.00,False
-135.093448,9.890286,-67.151871,-0.353982,0.150222,-0.923109,50.00,False
-135.093448,10.639421,-64.562023,-0.353982,0.150222,-0.923109,50.00,False
-135.249047,10.863490,-61.866779,-0.385102,0.195036,-0.902029,50.00,False
-135.499276,9.824653,-59.216085,-0.435148,0.137096,-0.889860,50.00,False
-135.715955,9.985118,-56.485151,-0.478484,0.169189,-0.861643,50.00,False
-135.715955,9.985118,-53.895303,-0.478484,0.169189,-0.861643,50.00,False
-136.542855,9.689617,-50.783137,-0.643864,0.110088,-0.757179,50.00,False
-136.542855,8.982328,-48.193289,-0.643864,0.110088,-0.757179,50.00,False
-137.687274,9.040724,-44.181253,-0.872748,0.121768,-0.472741,50.00,False
-137.813182,9.565259,-41.114109,-0.897929,0.226675,-0.377282,50.00,False
-138.210293,9.328142,-37.200287,-0.977351,0.179251,-0.112487,50.00,False
-138.257964,8.854024,-34.020015,-0.986886,0.161324,0.005598,50.00,False
-138.179857,8.757204,-30.502995,-0.971264,0.141960,0.191032,50.00,False
-137.724882,9.247669,-26.821965,-0.880269,0.240053,0.409269,50.00,False
-136.924295,8.510382,-22.840410,-0.720152,0.092596,0.687610,50.00,False
-136.461021,9.508956,-19.897242,-0.627497,0.176827,0.758274,50.00,False
-136.461021,9.508956,-17.307394,-0.627497,0.176827,0.758274,50.00,False
-134.426928,12.613456,-18.778335,-0.220678,0.973857,-0.053883,50.00,False
-134.147679,8.835568,-20.709566,-0.164829,0.234259,-0.958099,50.00,False
-134.264832,9.394785,-17.924795,-0.188259,0.346102,-0.919115,50.00,False
-134.427440,9.580490,-15.223737,-0.220781,0.383244,-0.896872,50.00,False
-134.150538,10.160851,-12.401957,-0.165400,0.499316,-0.850486,50.00,False
-133.708804,9.749964,-9.433770,-0.077054,0.627471,-0.774818,50.00,False
-134.688870,7.154528,-6.841933,-0.273067,0.570708,-0.774420,50.00,False
-132.581018,1.488071,1.093369,0.148504,0.943989,0.294671,50.00,False
-133.180521,0.510922,1.898355,0.028603,0.997647,-0.062302,50.00,False
-134.128941,7.566646,8.355519,-0.161081,0.684326,0.711161,50.00,False
-133.873870,8.506833,11.345328,-0.110067,0.601632,0.791154,50.00,False
-133.744422,7.271438,14.635602,-0.084177,0.354553,0.931239,50.00,False
-133.744422,7.271438,17.225450,-0.084177,0.354553,0.931239,50.00,False
-133.650900,6.599169,20.025491,-0.065473,0.220099,0.973278,50.00,False
-133.293727,10.456376,18.397251,0.005962,0.991541,0.129660,50.00,False
-135.961779,10.010540,21.383830,-0.527648,0.823349,0.209007,50.00,False
-137.408988,7.549291,20.250097,-0.817090,0.213023,-0.535710,50.00,False
-137.590496,7.024531,23.170197,-0.853392,0.226147,-0.469659,50.00,False
-137.834309,8.501597,26.978397,-0.902154,0.367487,-0.225988,50.00,False
-137.696144,8.996554,30.034667,-0.874522,0.466478,-0.132704,50.00,False
-137.745466,8.766005,34.302334,-0.884386,0.420368,0.202860,50.00,False
-137.757929,8.588262,37.156165,-0.886879,0.384820,0.255656,50.00,False
-137.193050,7.581026,41.243341,-0.773903,0.304818,0.555122,50.00,False
-136.946134,7.711025,44.080949,-0.724520,0.330818,0.604674,50.00,False
-136.532726,7.745830,47.089625,-0.641838,0.337779,0.688440,50.00,False
-136.376157,7.514158,49.919394,-0.610524,0.291444,0.736424,50.00,False
-136.179403,7.344128,52.724192,-0.571173,0.257439,0.779414,50.00,False
-135.930926,6.991433,55.579688,-0.521478,0.186899,0.832544,50.00,False
-135.647014,6.875815,58.357780,-0.464696,0.163776,0.870193,50.00,False
-135.647014,6.875815,60.947627,-0.464696,0.163776,0.870193,50.00,False
-135.430106,7.603559,63.611148,-0.421314,0.198490,0.884927,50.00,False
-135.101496,7.669072,66.328235,-0.355592,0.211592,0.910375,50.00,False
-135.311785,6.682632,68.879136,-0.397650,0.164964,0.902586,50.00,False
-134.941292,6.747726,71.602657,-0.323551,0.177983,0.929320,50.00,False
-130.677558,6.637019,71.705734,-0.270804,0.155842,0.949936,200.00,True
-130.677558,6.637019,71.705734,-0.270804,0.155842,0.949936,50.00,False
-130.677558,6.637019,69.115886,-0.270804,0.155842,0.949936,50.00,False
-130.677558,6.637019,66.526039,-0.270804,0.155842,0.949936,50.00,False
-130.677558,6.637019,63.936191,-0.270804,0.155842,0.949936,50.00,False
-131.101496,6.915771,61.148540,-0.355592,0.211592,0.910375,50.00,False
-131.101496,7.669072,58.558692,-0.355592,0.211592,0.910375,50.00,False
-131.101496,6.915771,55.968845,-0.355592,0.211592,0.910375,50.00,False
-131.501630,7.226265,53.114688,-0.435619,0.273691,0.857514,50.00,False
-131.793631,6.896853,50.361943,-0.494019,0.274644,0.824934,50.00,False
-132.121601,7.733072,47.437069,-0.559613,0.335227,0.757929,50.00,False
-132.426941,7.965265,44.482072,-0.620681,0.381666,0.684899,50.00,False
-132.550233,8.582565,41.332974,-0.645339,0.505126,0.573049,50.00,False
-133.021209,8.355313,38.336475,-0.739535,0.459675,0.491718,50.00,False
-133.522217,8.530429,34.407370,-0.839736,0.494699,0.223867,50.00,False
-133.456314,9.422663,30.140665,-0.826556,0.551700,-0.111505,50.00,False
-133.220111,8.739223,26.796757,-0.779315,0.569086,-0.262316,50.00,False
-132.809406,8.934986,22.902724,-0.697174,0.490162,-0.523154,50.00,False
-132.216814,9.434118,19.961885,-0.578655,0.559546,-0.593352,50.00,False
-132.494685,10.264792,21.145493,-0.634230,0.756123,0.161339,50.00,False
-128.060787,7.979477,17.195797,0.252550,0.961239,-0.110630,50.00,False
-129.671286,7.512338,20.071108,-0.069550,0.173352,0.982401,50.00,False
-129.699590,8.099056,17.338530,-0.075211,0.290695,0.953855,50.00,False
-129.721981,8.641502,14.546412,-0.079689,0.399184,0.913401,50.00,False
-128.955947,6.091689,11.980348,0.073518,0.389335,0.918158,50.00,False
-129.628101,6.016636,8.901247,-0.060913,0.568670,0.820307,50.00,False
-130.678211,4.324397,6.476441,-0.270935,0.445474,0.853316,50.00,False
-130.060582,7.217028,-3.055754,-0.147409,0.831794,-0.535154,50.00,False
-130.712384,6.963204,-6.967794,-0.277770,0.532443,-0.799592,50.00,False
-130.736682,5.454649,-10.215008,-0.282629,0.230732,-0.931066,50.00,False
-130.248077,5.203758,-12.979664,-0.184908,0.180554,-0.966028,50.00,False
-130.432339,8.287931,-15.439377,-0.221760,0.259271,-0.940000,50.00,False
-130.256523,8.339487,-18.174888,-0.186597,0.161129,-0.969133,50.00,False
-130.684198,12.765072,-16.558019,-0.272132,0.953737,-0.127790,50.00,False
-134.245819,7.029741,-19.022997,-0.984456,0.142388,-0.102816,50.00,False
-131.303647,9.650746,-16.623652,-0.396022,0.205185,0.895023,50.00,False
-132.028844,9.869537,-19.672148,-0.541062,0.248943,0.803293,50.00,False
-132.461021,8.628307,-22.487089,-0.627497,0.176827,0.758274,50.00,False
-132.664330,9.067137,-25.391404,-0.668159,0.264593,0.695381,50.00,False
-133.661864,9.343572,-29.753311,-0.867665,0.361797,0.340969,50.00,False
-134.189276,8.545411,-34.167822,-0.973148,0.228930,-0.023964,50.00,False
-133.867224,8.920576,-38.067906,-0.908738,0.303963,-0.286011,50.00,False
-133.433237,9.389377,-41.639900,-0.821940,0.302764,-0.482440,50.00,False
-132.540135,9.474922,-45.500692,-0.643320,0.208607,-0.736629,50.00,False
-131.715955,9.277828,-48.715608,-0.478484,0.169189,-0.861643,50.00,False
-131.385262,9.621203,-51.394378,-0.412345,0.237864,-0.879427,50.00,False
-131.116785,10.720991,-53.978229,-0.358650,0.316363,-0.878228,50.00,False
-131.049283,10.340118,-56.713404,-0.345149,0.240189,-0.907293,50.00,False
-130.833751,9.816406,-59.484899,-0.302043,0.135446,-0.943623,50.00,False
-130.668026,10.068202,-62.082016,-0.268898,0.185805,-0.945077,50.00,False
-130.668026,10.068202,-64.671864,-0.268898,0.185805,-0.945077,50.00,False
-130.602795,9.788080,-67.326152,-0.255852,0.129781,-0.957965,50.00,False
-130.406401,9.951977,-69.939360,-0.216573,0.162561,-0.962637,50.00,False
-130.140920,9.928705,-72.585162,-0.163477,0.157906,-0.973828,50.00,False
-130.140920,9.928705,-75.175010,-0.163477,0.157906,-0.973828,50.00,False
-130.150258,9.563880,-77.808574,-0.165344,0.084941,-0.982571,50.00,False
-130.150258,9.563880,-80.398421,-0.165344,0.084941,-0.982571,50.00,False
-129.940919,9.481920,-83.025298,-0.123476,0.068549,-0.989977,50.00,False
-129.940919,9.481920,-85.615146,-0.123476,0.068549,-0.989977,50.00,False
-129.940919,10.095766,-88.204993,-0.123476,0.068549,-0.989977,50.00,False
-129.928919,10.217781,-90.786363,-0.121076,0.092952,-0.988282,50.00,False
-125.559584,10.162916,-90.822532,-0.047209,0.081979,-0.995515,200.00,True
-125.559584,10.162916,-90.822532,-0.047209,0.081979,-0.995515,50.00,False
-125.559584,10.162916,-88.232684,-0.047209,0.081979,-0.995515,50.00,False
-125.559584,10.162916,-85.642837,-0.047209,0.081979,-0.995515,50.00,False
-125.559584,10.162916,-83.052989,-0.047209,0.081979,-0.995515,50.00,False
-125.559584,10.162916,-80.463142,-0.047209,0.081979,-0.995515,50.00,False
-125.755970,10.258973,-77.851221,-0.086487,0.101191,-0.991101,50.00,False
-125.755970,10.258973,-75.261373,-0.086487,0.101191,-0.991101,50.00,False
-125.755970,10.258973,-72.671526,-0.086487,0.101191,-0.991101,50.00,False
-125.945224,10.332730,-70.053389,-0.124337,0.115942,-0.985443,50.00,False
-125.945224,9.718884,-67.463541,-0.124337,0.115942,-0.985443,50.00,False
-125.991115,9.909548,-64.841463,-0.133516,0.154075,-0.978997,50.00,False
-126.140920,9.928705,-62.225772,-0.163477,0.157906,-0.973828,50.00,False
-126.140920,9.928705,-59.635924,-0.163477,0.157906,-0.973828,50.00,False
-126.406401,9.951977,-56.990122,-0.216573,0.162561,-0.962637,50.00,False
-126.668026,10.068202,-54.312473,-0.268898,0.185805,-0.945077,50.00,False
-126.668026,8.915707,-51.722626,-0.268898,0.185805,-0.945077,50.00,False
-126.829895,9.293346,-48.992533,-0.301272,0.261333,-0.917028,50.00,False
-127.116785,9.230064,-46.208686,-0.358650,0.316363,-0.878228,50.00,False
-128.167652,6.396586,-43.311768,-0.568823,0.096204,-0.816814,50.00,False
-121.750008,5.559525,-34.315324,0.714706,0.522906,0.464505,50.00,False
-120.585339,5.980991,-34.304499,0.947640,0.315195,-0.051299,50.00,False
-121.626661,6.284679,-33.717008,0.739375,0.499227,-0.451771,50.00,False
-127.542276,7.286307,-24.493472,-0.443748,0.193701,0.874967,50.00,False
-126.585252,7.482706,-21.540570,-0.252343,0.196007,0.947578,50.00,False
-126.667471,7.175301,-18.919818,-0.268787,0.134526,0.953759,50.00,False
-126.563934,7.009279,-16.281633,-0.248080,0.101322,0.963426,50.00,False
-122.119532,10.332094,-18.773247,0.640801,0.765885,-0.052866,50.00,False
-127.812032,11.870099,-15.984426,-0.497699,0.867251,-0.013071,50.00,False
-125.929661,8.928974,-18.203942,-0.121225,0.186517,-0.974944,50.00,False
-126.122036,8.883535,-15.487082,-0.159700,0.269938,-0.949542,50.00,False
-126.548861,10.486009,-11.994432,-0.245065,0.590433,-0.768981,50.00,False
-125.223139,3.173603,-0.562023,0.020079,0.023109,0.999531,50.00,False
-125.878844,4.164935,-7.808645,-0.111062,0.226055,-0.967763,50.00,False
-125.525146,2.345647,0.792131,-0.040322,0.971298,0.234423,50.00,False
-120.355830,2.624118,2.322520,0.993541,0.111213,0.022531,50.00,False
-125.603491,5.485300,9.219899,-0.055991,0.464050,0.884037,50.00,False
-126.194259,6.079600,11.999922,-0.174144,0.345624,0.922073,50.00,False
-124.912955,2.263306,5.000119,0.082116,0.039051,-0.995857,50.00,False
-125.857334,4.953306,17.504117,-0.106759,0.120365,0.986973,50.00,False
-125.857334,5.191899,20.093964,-0.106759,0.120365,0.986973,50.00,False
-128.735363,8.115824,17.336184,-0.682365,0.726335,-0.082553,50.00,False
-127.192176,7.784540,16.104028,-0.373728,0.378149,-0.846954,50.00,False
-127.558721,8.930351,19.184292,-0.447037,0.489235,-0.748871,50.00,False
-127.364509,9.805840,22.387841,-0.408195,0.664333,-0.626130,50.00,False
-128.162618,9.231495,25.700151,-0.567816,0.667540,-0.481638,50.00,False
-128.845335,8.114743,30.776276,-0.704360,0.709671,0.015618,50.00,False
-128.425854,9.829076,34.358819,-0.620464,0.754428,0.214157,50.00,False
-128.442041,7.882842,38.888296,-0.623701,0.498491,0.602083,50.00,False
-127.902023,7.584485,42.147041,-0.515697,0.438820,0.735862,50.00,False
-127.328501,7.446591,45.214783,-0.400993,0.384591,0.831441,50.00,False
-127.328501,7.780766,47.804631,-0.400993,0.384591,0.831441,50.00,False
-127.211391,7.289085,50.640392,-0.377571,0.286255,0.880624,50.00,False
-126.906541,6.989658,53.432880,-0.316601,0.226370,0.921152,50.00,False
-126.906541,6.989658,56.022727,-0.316601,0.226370,0.921152,50.00,False
-126.677558,6.637019,58.756496,-0.270804,0.155842,0.949936,50.00,False
-126.303236,6.444718,61.464489,-0.195940,0.117382,0.973565,50.00,False
-126.303236,6.444718,64.054337,-0.195940,0.117382,0.973565,50.00,False
-126.054673,6.453876,66.686567,-0.146227,0.119213,0.982042,50.00,False
-126.054673,6.453876,69.276415,-0.146227,0.119213,0.982042,50.00,False
-128.380799,8.093425,70.220280,-0.611452,0.447123,0.652845,50.00,False
-124.550575,6.046214,70.297074,-0.645408,0.370071,0.668204,200.00,True
-124.550575,6.046214,70.297074,-0.645408,0.370071,0.668204,50.00,False
-117.785042,3.038841,60.862985,0.707699,0.090884,-0.700644,50.00,False
-121.693605,6.302715,66.742757,-0.074014,0.088981,0.993280,50.00,False
-121.775421,6.506493,64.123617,-0.090377,0.129737,0.987421,50.00,False
-121.775421,6.506493,61.533769,-0.090377,0.129737,0.987421,50.00,False
-121.775421,6.506493,58.943921,-0.090377,0.129737,0.987421,50.00,False
-121.775421,6.506493,56.354074,-0.090377,0.129737,0.987421,50.00,False
-121.775421,6.506493,53.764226,-0.090377,0.129737,0.987421,50.00,False
-121.876922,6.967334,51.081106,-0.110677,0.221905,0.968767,50.00,False
-121.813333,8.612389,47.791384,-0.097959,0.550916,0.828792,50.00,False
-122.040142,8.686238,45.117931,-0.143321,0.565686,0.812071,50.00,False
-121.972039,8.658884,42.308258,-0.129701,0.627050,0.768106,50.00,False
-122.719959,4.813431,40.130120,-0.279284,0.445802,0.850447,50.00,False
-123.540313,5.723528,36.343174,-0.443355,0.655806,0.611028,50.00,False
-126.195076,2.623455,30.864543,-0.974308,0.222749,0.033271,50.00,False
-122.395457,10.351582,26.210441,-0.214384,0.899977,-0.379580,50.00,False
-121.856930,8.988675,21.408376,-0.106679,0.559372,-0.822023,50.00,False
-122.068125,8.314124,18.463067,-0.148918,0.424462,-0.893116,50.00,False
-122.068125,8.314124,15.873219,-0.148918,0.424462,-0.893116,50.00,False
-118.968616,8.848642,18.385773,0.470984,0.872899,0.127365,50.00,False
-121.859777,5.533660,20.126240,-0.107248,0.039990,0.993428,50.00,False
-121.859777,5.533660,17.536393,-0.107248,0.039990,0.993428,50.00,False
-121.584934,6.249955,14.887783,-0.052279,0.183249,0.981675,50.00,False
-121.843550,6.063545,12.139135,-0.104003,0.294694,0.949915,50.00,False
-121.979560,4.189900,9.649383,-0.131205,0.204970,0.969934,50.00,False
-122.156822,2.107843,2.177805,-0.166657,0.985994,-0.006412,50.00,False
-122.384460,3.180080,1.472891,-0.212185,0.904241,0.370575,50.00,False
-121.302992,3.898977,1.975271,0.004109,0.147721,0.989020,50.00,False
-120.979995,8.464014,-9.981888,0.068708,0.461565,-0.884442,50.00,False
-121.415767,7.057030,-13.066841,-0.018446,0.180168,-0.983463,50.00,False
-121.318908,6.856086,-15.690145,0.000926,0.139979,-0.990154,50.00,False
-121.527516,8.827722,-18.211023,-0.040796,0.212265,-0.976360,50.00,False
-121.704126,11.139194,-16.076638,-0.076118,0.996601,-0.031514,50.00,False
-124.402509,10.442007,-18.548269,-0.615795,0.787867,-0.007870,50.00,False
-122.310064,7.196689,-16.246436,-0.197306,0.138804,0.970466,50.00,False
-122.251995,7.469651,-18.871673,-0.185692,0.193396,0.963388,50.00,False
-122.352406,7.863122,-21.578397,-0.205774,0.272090,0.940013,50.00,False
-120.522194,4.809865,-33.742240,0.160269,0.155260,-0.974786,50.00,False
-120.977413,6.051315,-34.156600,0.069225,0.839014,-0.539689,50.00,False
-119.928543,5.524138,-34.106091,0.278999,0.960221,-0.011618,50.00,False
-120.432574,6.915952,-33.733081,0.178192,0.794191,0.580954,50.00,False
-120.484216,4.731615,-34.633840,0.167864,0.357324,0.918772,50.00,False
-121.257406,7.122389,-46.709028,0.013226,0.206787,-0.978296,50.00,False
-121.482971,6.722227,-49.364501,-0.031887,0.126755,-0.991421,50.00,False
-121.701588,8.659518,-51.937319,-0.075610,0.134568,-0.988016,50.00,False
-121.701588,8.659518,-54.527166,-0.075610,0.134568,-0.988016,50.00,False
-121.559584,8.396575,-57.154513,-0.047209,0.081979,-0.995515,50.00,False
-121.559584,9.549070,-59.744361,-0.047209,0.081979,-0.995515,50.00,False
-121.559584,9.549070,-62.334208,-0.047209,0.081979,-0.995515,50.00,False
-121.559584,9.549070,-64.924056,-0.047209,0.081979,-0.995515,50.00,False
-121.559584,9.549070,-67.513903,-0.047209,0.081979,-0.995515,50.00,False
