X,Y,Z,Normal_X,Normal_Y,Normal_Z,Feed_Rate,Is_Rapid
-44.061304,-6.214890,136.237272,-0.035784,0.992105,0.120195,50.00,False
-44.060405,-5.914230,133.774153,-0.035604,0.991919,0.121774,50.00,False
-44.060391,-5.610122,131.309009,-0.035602,0.991774,0.122948,50.00,False
-44.060288,-5.303102,128.841997,-0.035581,0.991676,0.123748,50.00,False
-44.060434,-4.994510,126.371563,-0.035610,0.991660,0.123863,50.00,False
-44.059813,-4.685731,123.900122,-0.035486,0.991675,0.123778,50.00,False
-44.059794,-4.377641,121.425732,-0.035482,0.991759,0.123102,50.00,False
-44.059699,-4.071632,118.948438,-0.035463,0.991915,0.121846,50.00,False
-44.060735,-3.768967,116.469777,-0.035670,0.992095,0.120316,50.00,False
-44.059112,-3.470487,113.987916,-0.035346,0.992367,0.118147,50.00,False
-44.059575,-3.178199,111.503765,-0.035438,0.992673,0.115519,50.00,False
-44.060008,-2.892004,109.020755,-0.035525,0.992946,0.113119,50.00,False
-44.060455,-2.613035,106.531640,-0.035614,0.993349,0.109499,50.00,False
-44.059796,-2.343228,104.041733,-0.035483,0.993763,0.105720,50.00,False
-44.059364,-2.082820,101.552186,-0.035396,0.994153,0.102013,50.00,False
-44.058505,-1.832964,99.053681,-0.035224,0.994708,0.096515,50.00,False
-44.060785,-1.597882,96.555356,-0.035680,0.995207,0.091052,50.00,False
-44.061722,-1.375484,94.063377,-0.035868,0.995575,0.086859,50.00,False
-44.055613,-1.162768,91.570243,-0.034646,0.995994,0.082435,50.00,False
-44.049108,-0.963910,89.060604,-0.033345,0.996648,0.074709,50.00,False
-44.054531,-0.786404,86.554586,-0.034430,0.997111,0.067708,50.00,False
-44.062587,-0.623486,84.055889,-0.036041,0.997415,0.062171,50.00,False
-44.063150,-0.475279,81.552011,-0.036153,0.997798,0.055598,50.00,False
-44.063965,-0.344781,79.045222,-0.036316,0.998166,0.048443,50.00,False
-44.064824,-0.232306,76.536941,-0.036488,0.998493,0.040989,50.00,False
-44.063472,-0.138201,74.032991,-0.036218,0.998752,0.034402,50.00,False
-44.053718,-0.059304,71.527088,-0.034267,0.999036,0.027424,50.00,False
-44.053567,-0.002173,69.009281,-0.034237,0.999250,0.018065,50.00,False
-44.061643,0.034002,66.504971,-0.035852,0.999292,0.011405,50.00,False
-44.061009,0.053080,63.994554,-0.035725,0.999355,0.003525,50.00,False
-44.062976,0.051905,61.484679,-0.036119,0.999338,-0.004248,50.00,False
-44.062279,0.032577,58.979865,-0.035979,0.999292,-0.011008,50.00,False
-44.053231,-0.004063,56.468022,-0.034170,0.999232,-0.019174,50.00,False
-44.053047,-0.064284,53.952315,-0.034133,0.999022,-0.028113,50.00,False
-44.060654,-0.143357,51.449220,-0.035654,0.998767,-0.034530,50.00,False
-44.061739,-0.239072,48.941658,-0.035871,0.998480,-0.041840,50.00,False
-44.061814,-0.353014,46.435093,-0.035886,0.998156,-0.048950,50.00,False
-44.062051,-0.484927,43.928798,-0.035934,0.997784,-0.056007,50.00,False
-44.060997,-0.634047,41.423963,-0.035723,0.997388,-0.062771,50.00,False
-44.060787,-0.800512,38.918962,-0.035681,0.996939,-0.069569,50.00,False
-44.061066,-0.981777,36.420675,-0.035737,0.996541,-0.075023,50.00,False
-44.060081,-1.178169,33.917373,-0.035540,0.996041,-0.081481,50.00,False
-44.062758,-1.390467,31.417693,-0.036075,0.995536,-0.087215,50.00,False
-44.062132,-1.615020,28.922244,-0.035950,0.995100,-0.092102,50.00,False
-44.059962,-1.852682,26.426733,-0.035516,0.994650,-0.097002,50.00,False
-44.055881,-2.101943,23.930264,-0.034700,0.994169,-0.102093,50.00,False
-44.059396,-2.363170,21.440856,-0.035403,0.993760,-0.105772,50.00,False
-44.054984,-2.631745,18.952813,-0.034520,0.993423,-0.109178,50.00,False
-44.048624,-2.910095,16.462797,-0.033248,0.993041,-0.112979,50.00,False
-44.055487,-3.199060,13.972798,-0.034621,0.992555,-0.116776,50.00,False
-44.058748,-3.492627,11.493888,-0.035273,0.992345,-0.118356,50.00,False
-44.060824,-3.791473,9.012746,-0.035688,0.992086,-0.120382,50.00,False
-44.058889,-4.093545,6.535817,-0.035301,0.991956,-0.121565,50.00,False
-44.052707,-4.399598,4.054715,-0.034065,0.991749,-0.123583,50.00,False
-44.040971,-4.705310,1.597787,-0.031718,0.992174,-0.120766,50.00,False
-40.268967,-4.487859,1.598193,-0.077317,0.989675,-0.120685,200.00,True
-40.268967,-4.487859,1.598193,-0.077317,0.989675,-0.120685,50.00,False
-40.271298,-4.181361,4.056073,-0.077783,0.989315,-0.123311,50.00,False
-40.276116,-3.874669,6.534870,-0.078747,0.989432,-0.121754,50.00,False
-40.277050,-3.571703,9.013941,-0.078933,0.989614,-0.120143,50.00,False
-40.277450,-3.272938,11.495419,-0.079013,0.989859,-0.118050,50.00,False
-40.277705,-2.979881,13.978319,-0.079064,0.990136,-0.115672,50.00,False
-40.277382,-2.692903,16.463596,-0.079000,0.990470,-0.112819,50.00,False
-40.277440,-2.413811,18.951832,-0.079011,0.990855,-0.109374,50.00,False
-40.277867,-2.143636,21.441241,-0.079097,0.991248,-0.105695,50.00,False
-40.277880,-1.883094,23.933181,-0.079099,0.991685,-0.101510,50.00,False
-40.277742,-1.633483,26.426840,-0.079072,0.992140,-0.096981,50.00,False
-40.277824,-1.395681,28.922390,-0.079088,0.992606,-0.092073,50.00,False
-40.278022,-1.170623,31.419714,-0.079128,0.993077,-0.086811,50.00,False
-40.278097,-0.959200,33.918894,-0.079143,0.993553,-0.081177,50.00,False
-40.278471,-0.762342,36.419550,-0.079218,0.994013,-0.075249,50.00,False
-40.278918,-0.580722,38.921358,-0.079307,0.994453,-0.069089,50.00,False
-40.278786,-0.414915,41.424908,-0.079281,0.994886,-0.062582,50.00,False
-40.278871,-0.265836,43.929623,-0.079297,0.995286,-0.055841,50.00,False
-40.278997,-0.133962,46.435370,-0.079323,0.995649,-0.048895,50.00,False
-40.279110,-0.019830,48.942027,-0.079345,0.995972,-0.041766,50.00,False
-40.279451,0.076077,51.450039,-0.079414,0.996249,-0.034366,50.00,False
-40.280093,0.153162,53.957988,-0.079542,0.996466,-0.026979,50.00,False
-40.279234,0.211837,56.466383,-0.079370,0.996654,-0.019502,50.00,False
-40.279268,0.251274,58.975816,-0.079377,0.996775,-0.011818,50.00,False
-40.279501,0.271327,61.485245,-0.079423,0.996832,-0.004135,50.00,False
-40.279474,0.272066,63.994760,-0.079418,0.996835,0.003566,50.00,False
-40.279847,0.253308,66.504329,-0.079493,0.996772,0.011277,50.00,False
-40.279645,0.215412,69.013235,-0.079452,0.996660,0.018856,50.00,False
-40.279377,0.158379,71.522174,-0.079399,0.996492,0.026441,50.00,False
-40.279026,0.082454,74.030485,-0.079329,0.996272,0.033901,50.00,False
-40.279033,-0.012118,76.537969,-0.079330,0.995997,0.041195,50.00,False
-40.278757,-0.124925,79.044982,-0.079275,0.995677,0.048395,50.00,False
-40.278686,-0.255555,81.550842,-0.079261,0.995315,0.055364,50.00,False
-40.278643,-0.403383,84.055447,-0.079252,0.994920,0.062083,50.00,False
-40.278713,-0.568023,86.559225,-0.079266,0.994488,0.068636,50.00,False
-40.278475,-0.748524,89.061148,-0.079218,0.994046,0.074818,50.00,False
-40.278315,-0.944363,91.561878,-0.079186,0.993583,0.080762,50.00,False
-40.278861,-1.154914,94.061440,-0.079296,0.993094,0.086472,50.00,False
-40.278136,-1.378840,96.558106,-0.079151,0.992645,0.091602,50.00,False
-40.276996,-1.615485,99.054242,-0.078923,0.992187,0.096627,50.00,False
-40.277417,-1.864501,101.548398,-0.079007,0.991718,0.101256,50.00,False
-40.277403,-2.124156,104.039934,-0.079004,0.991291,0.105360,50.00,False
-40.277215,-2.393796,106.530151,-0.078966,0.990878,0.109201,50.00,False
-40.277417,-2.672430,109.018003,-0.079007,0.990498,0.112569,50.00,False
-40.277368,-2.958580,111.503133,-0.078997,0.990174,0.115392,50.00,False
-40.276649,-3.251206,113.986720,-0.078853,0.989889,0.117907,50.00,False
-40.276623,-3.549657,116.468333,-0.078848,0.989634,0.120027,50.00,False
-40.276646,-3.852446,118.947242,-0.078853,0.989441,0.121607,50.00,False
-40.276595,-4.158393,121.423893,-0.078842,0.989303,0.122734,50.00,False
-40.276419,-4.466326,123.898235,-0.078807,0.989223,0.123400,50.00,False
-40.276364,-4.775121,126.370413,-0.078796,0.989195,0.123633,50.00,False
-40.276504,-5.083678,128.840251,-0.078824,0.989222,0.123399,50.00,False
-40.276576,-5.390632,131.307504,-0.078838,0.989314,0.122647,50.00,False
-40.276510,-5.694864,133.772649,-0.078825,0.989460,0.121473,50.00,False
-40.276609,-5.995358,136.235681,-0.078845,0.989653,0.119877,50.00,False
-40.276794,-6.290993,138.696441,-0.078882,0.989896,0.117826,50.00,False
-40.277017,-6.580545,141.154705,-0.078927,0.990193,0.115277,50.00,False
-40.277389,-6.862877,143.610783,-0.079001,0.990530,0.112290,50.00,False
-40.277375,-7.136917,146.064907,-0.078998,0.990907,0.108912,50.00,False
-40.273165,-7.400383,148.508816,-0.078156,0.991555,0.103491,50.00,False
-36.487782,-7.020074,148.508668,-0.121080,0.987236,0.103462,200.00,True
-36.487782,-7.020074,148.508668,-0.121080,0.987236,0.103462,50.00,False
-36.485464,-6.754343,146.065302,-0.120616,0.986698,0.108991,50.00,False
-36.484212,-6.479444,143.608330,-0.120366,0.986414,0.111799,50.00,False
-36.483780,-6.197134,141.152270,-0.120279,0.986081,0.114790,50.00,False
-36.483531,-5.907590,138.693873,-0.120230,0.985790,0.117313,50.00,False
-36.483326,-5.612025,136.233035,-0.120189,0.985551,0.119348,50.00,False
-36.483289,-5.311573,133.770292,-0.120181,0.985350,0.121002,50.00,False
-36.483234,-5.007218,131.305103,-0.120170,0.985208,0.122166,50.00,False
-36.483238,-4.700224,128.837638,-0.120171,0.985120,0.122876,50.00,False
-36.483178,-4.391719,126.367826,-0.120159,0.985091,0.123116,50.00,False
-36.483212,-4.082894,123.895809,-0.120166,0.985115,0.122915,50.00,False
-36.483237,-3.774901,121.421352,-0.120171,0.985200,0.122226,50.00,False
-36.483327,-3.468963,118.944703,-0.120189,0.985337,0.121099,50.00,False
-36.483443,-3.166218,116.465695,-0.120212,0.985530,0.119500,50.00,False
-36.483634,-2.867861,113.984488,-0.120250,0.985770,0.117461,50.00,False
-36.483851,-2.575021,111.501046,-0.120294,0.986058,0.114975,50.00,False
-36.484017,-2.288834,109.015405,-0.120327,0.986391,0.112049,50.00,False
-36.484216,-2.010404,106.527678,-0.120367,0.986760,0.108707,50.00,False
-36.484448,-1.740839,104.037835,-0.120413,0.987162,0.104940,50.00,False
-36.484726,-1.481176,101.546023,-0.120469,0.987588,0.100781,50.00,False
-36.484991,-1.232420,99.052273,-0.120522,0.988035,0.096233,50.00,False
-36.485277,-0.995553,96.556702,-0.120579,0.988494,0.091321,50.00,False
-36.485530,-0.771487,94.059254,-0.120629,0.988962,0.086034,50.00,False
-36.485844,-0.561168,91.560247,-0.120692,0.989426,0.080435,50.00,False
-36.486106,-0.365352,89.059656,-0.120745,0.989883,0.074520,50.00,False
-36.486331,-0.184823,86.557628,-0.120790,0.990325,0.068317,50.00,False
-36.486581,-0.020321,84.054164,-0.120840,0.990745,0.061826,50.00,False
-36.486867,0.127488,81.549585,-0.120897,0.991134,0.055113,50.00,False
-36.487113,0.258052,79.043885,-0.120946,0.991489,0.048176,50.00,False
-36.487308,0.370844,76.537222,-0.120985,0.991805,0.041046,50.00,False
-36.487449,0.465411,74.029814,-0.121013,0.992076,0.033766,50.00,False
-36.487566,0.541420,71.521697,-0.121037,0.992298,0.026346,50.00,False
-36.487615,0.598497,69.012932,-0.121046,0.992469,0.018795,50.00,False
-36.487687,0.636396,66.503890,-0.121061,0.992582,0.011189,50.00,False
-36.487793,0.655025,63.994693,-0.121082,0.992636,0.003552,50.00,False
-36.487781,0.654321,61.485349,-0.121080,0.992634,-0.004114,50.00,False
-36.487747,0.634252,58.976105,-0.121073,0.992574,-0.011760,50.00,False
-36.487679,0.594919,56.467133,-0.121059,0.992457,-0.019352,50.00,False
-36.487624,0.536484,53.958559,-0.121048,0.992283,-0.026864,50.00,False
-36.487423,0.459152,51.450292,-0.121008,0.992058,-0.034315,50.00,False
-36.487298,0.363190,48.942965,-0.120983,0.991783,-0.041578,50.00,False
-36.487081,0.249107,46.436457,-0.120940,0.991466,-0.048677,50.00,False
-36.486810,0.117278,43.930774,-0.120885,0.991108,-0.055611,50.00,False
-36.486560,-0.031796,41.426207,-0.120835,0.990714,-0.062322,50.00,False
-36.486335,-0.197511,38.922915,-0.120790,0.990293,-0.068778,50.00,False
-36.486117,-0.379174,36.420985,-0.120747,0.989849,-0.074962,50.00,False
-36.485794,-0.576077,33.920494,-0.120682,0.989393,-0.080857,50.00,False
-36.485524,-0.787458,31.421560,-0.120628,0.988927,-0.086441,50.00,False
-36.485254,-1.012474,28.924335,-0.120574,0.988461,-0.091684,50.00,False
-36.484934,-1.250205,26.428920,-0.120510,0.988004,-0.096564,50.00,False
-36.484552,-1.499791,23.935187,-0.120434,0.987559,-0.101109,50.00,False
-36.484305,-1.760216,21.443554,-0.120384,0.987134,-0.105233,50.00,False
-36.484131,-2.030486,18.953952,-0.120350,0.986735,-0.108951,50.00,False
-36.483881,-2.309441,16.466320,-0.120300,0.986368,-0.112274,50.00,False
-36.483769,-2.596240,13.980690,-0.120277,0.986034,-0.115198,50.00,False
-36.483474,-2.889496,11.497599,-0.120218,0.985756,-0.117614,50.00,False
-36.483196,-3.188141,9.016700,-0.120163,0.985525,-0.119591,50.00,False
-36.483280,-3.490996,6.538014,-0.120179,0.985335,-0.121126,50.00,False
-36.487057,-3.798612,4.056319,-0.120935,0.984978,-0.123262,50.00,False
-36.494693,-4.104729,1.609197,-0.122462,0.985375,-0.118484,50.00,False
-32.668360,-3.560257,1.603861,-0.157195,0.980305,-0.119551,200.00,True
-32.668360,-3.560257,1.603861,-0.157195,0.980305,-0.119551,50.00,False
-32.678236,-3.255491,4.062435,-0.159170,0.979679,-0.122039,50.00,False
-32.677959,-2.948833,6.541744,-0.159115,0.979893,-0.120379,50.00,False
-32.676953,-2.646061,9.020188,-0.158914,0.980108,-0.118893,50.00,False
-32.677037,-2.347448,11.500745,-0.158931,0.980334,-0.116984,50.00,False
-32.677261,-2.054164,13.983968,-0.158976,0.980616,-0.114542,50.00,False
-32.677500,-1.767460,16.469368,-0.159023,0.980940,-0.111665,50.00,False
-32.677826,-1.488481,18.956939,-0.159089,0.981300,-0.108353,50.00,False
-32.678185,-1.218286,21.446438,-0.159160,0.981690,-0.104656,50.00,False
-32.678540,-0.957881,23.938005,-0.159231,0.982108,-0.100545,50.00,False
-32.678849,-0.708313,26.431499,-0.159293,0.982548,-0.096049,50.00,False
-32.679262,-0.470584,28.926882,-0.159376,0.982999,-0.091175,50.00,False
-32.679648,-0.245633,31.424006,-0.159453,0.983457,-0.085952,50.00,False
-32.679990,-0.034293,33.922716,-0.159521,0.983914,-0.080413,50.00,False
-32.680325,0.162575,36.423081,-0.159588,0.984365,-0.074542,50.00,False
-32.680689,0.344192,38.924838,-0.159661,0.984800,-0.068394,50.00,False
-32.681036,0.509847,41.427981,-0.159731,0.985214,-0.061967,50.00,False
-32.681362,0.658870,43.932323,-0.159796,0.985600,-0.055301,50.00,False
-32.681622,0.790704,46.437704,-0.159848,0.985953,-0.048428,50.00,False
-32.681880,0.904794,48.944170,-0.159899,0.986267,-0.041337,50.00,False
-32.682069,1.000682,51.451286,-0.159937,0.986537,-0.034116,50.00,False
-32.682253,1.078031,53.959225,-0.159974,0.986759,-0.026731,50.00,False
-32.682468,1.136443,56.467667,-0.160017,0.986927,-0.019245,50.00,False
-32.682531,1.175783,58.976419,-0.160030,0.987043,-0.011697,50.00,False
-32.682591,1.195837,61.485507,-0.160042,0.987102,-0.004082,50.00,False
-32.682591,1.196531,63.994604,-0.160042,0.987104,0.003535,50.00,False
-32.682532,1.177882,66.503638,-0.160030,0.987049,0.011139,50.00,False
-32.682441,1.139959,69.012455,-0.160012,0.986938,0.018700,50.00,False
-32.682288,1.082914,71.520904,-0.159981,0.986773,0.026187,50.00,False
-32.682121,1.006962,74.028830,-0.159948,0.986555,0.033570,50.00,False
-32.681904,0.912416,76.536085,-0.159904,0.986288,0.040818,50.00,False
-32.681651,0.799652,79.042550,-0.159854,0.985977,0.047909,50.00,False
-32.681368,0.669115,81.548041,-0.159797,0.985627,0.054804,50.00,False
-32.681085,0.521315,84.052482,-0.159740,0.985242,0.061490,50.00,False
-32.680769,0.356859,86.555700,-0.159677,0.984829,0.067931,50.00,False
-32.680388,0.176382,89.057586,-0.159601,0.984396,0.074106,50.00,False
-32.680009,-0.019390,91.558031,-0.159525,0.983948,0.079992,50.00,False
-32.679658,-0.229697,94.056894,-0.159455,0.983490,0.085562,50.00,False
-32.679308,-0.453693,96.554122,-0.159385,0.983031,0.090805,50.00,False
-32.678914,-0.690532,99.049625,-0.159306,0.982579,0.095703,50.00,False
-32.678539,-0.939243,101.543252,-0.159231,0.982141,0.100226,50.00,False
-32.678208,-1.198867,104.034922,-0.159165,0.981721,0.104358,50.00,False
-32.677862,-1.468405,106.524704,-0.159096,0.981326,0.108112,50.00,False
-32.677581,-1.746796,109.012289,-0.159040,0.980964,0.111426,50.00,False
-32.677326,-2.032923,111.497845,-0.158989,0.980638,0.114335,50.00,False
-32.677181,-2.325784,113.981317,-0.158960,0.980349,0.116827,50.00,False
-32.676962,-2.624132,116.462436,-0.158916,0.980113,0.118848,50.00,False
-32.676738,-2.926854,118.941364,-0.158871,0.979927,0.120431,50.00,False
-32.676636,-3.232792,121.418037,-0.158851,0.979790,0.121563,50.00,False
-32.676591,-3.540763,123.892371,-0.158842,0.979709,0.122227,50.00,False
-32.676569,-3.849580,126.364462,-0.158837,0.979683,0.122443,50.00,False
-32.676593,-4.158090,128.834289,-0.158842,0.979712,0.122206,50.00,False
-32.676721,-4.465123,131.301719,-0.158868,0.979797,0.121490,50.00,False
-32.676848,-4.769459,133.766952,-0.158893,0.979935,0.120334,50.00,False
-32.676913,-5.069976,136.229857,-0.158906,0.980131,0.118712,50.00,False
-32.677062,-5.365533,138.690573,-0.158936,0.980373,0.116653,50.00,False
-32.677253,-5.655072,141.149162,-0.158974,0.980659,0.114168,50.00,False
-32.677346,-5.937225,143.604595,-0.158993,0.981014,0.111052,50.00,False
-32.678004,-6.211076,146.059664,-0.159124,0.981349,0.107863,50.00,False
-32.678913,-6.477456,148.513467,-0.159306,0.981691,0.104422,50.00,False
-28.849090,-5.784530,148.507333,-0.193341,0.975689,0.103195,200.00,True
-28.849090,-5.784530,148.507333,-0.193341,0.975689,0.103195,50.00,False
-28.854461,-5.518572,146.058158,-0.194416,0.975004,0.107562,50.00,False
-28.854616,-5.244497,143.600947,-0.194447,0.974689,0.110323,50.00,False
-28.853976,-4.962297,141.145384,-0.194319,0.974360,0.113412,50.00,False
-28.853634,-4.672741,138.686821,-0.194250,0.974081,0.115902,50.00,False
-28.853380,-4.377141,136.226141,-0.194199,0.973843,0.117969,50.00,False
-28.853109,-4.076525,133.763178,-0.194145,0.973657,0.119579,50.00,False
-28.852981,-3.772135,131.297809,-0.194120,0.973523,0.120708,50.00,False
-28.852895,-3.465160,128.830205,-0.194102,0.973442,0.121389,50.00,False
-28.852858,-3.156710,126.360567,-0.194095,0.973409,0.121664,50.00,False
-28.852873,-2.847870,123.888476,-0.194098,0.973435,0.121449,50.00,False
-28.852977,-2.539925,121.414148,-0.194119,0.973514,0.120786,50.00,False
-28.853219,-2.233986,118.937646,-0.194167,0.973640,0.119688,50.00,False
-28.853414,-1.931204,116.458690,-0.194206,0.973826,0.118099,50.00,False
-28.853559,-1.632853,113.977373,-0.194235,0.974068,0.116038,50.00,False
-28.853774,-1.340141,111.494095,-0.194278,0.974348,0.113585,50.00,False
-28.854125,-1.054041,109.008777,-0.194348,0.974664,0.110724,50.00,False
-28.854494,-0.775683,106.521198,-0.194422,0.975019,0.107411,50.00,False
-28.854836,-0.506178,104.031590,-0.194491,0.975408,0.103692,50.00,False
-28.855264,-0.246591,101.540011,-0.194576,0.975820,0.099578,50.00,False
-28.855671,0.002090,99.046590,-0.194658,0.976250,0.095097,50.00,False
-28.856111,0.238910,96.551244,-0.194746,0.976695,0.090230,50.00,False
-28.856629,0.462857,94.054078,-0.194849,0.977143,0.084999,50.00,False
-28.857058,0.673084,91.555420,-0.194935,0.977591,0.079470,50.00,False
-28.857472,0.868821,89.055201,-0.195018,0.978032,0.073629,50.00,False
-28.857876,1.049283,86.553555,-0.195099,0.978458,0.067502,50.00,False
-28.858270,1.213718,84.050469,-0.195177,0.978864,0.061087,50.00,False
-28.858658,1.361455,81.546253,-0.195255,0.979240,0.054447,50.00,False
-28.859030,1.491947,79.040978,-0.195329,0.979582,0.047594,50.00,False
-28.859330,1.604671,76.534748,-0.195389,0.979887,0.040551,50.00,False
-28.859579,1.699194,74.027751,-0.195439,0.980148,0.033354,50.00,False
-28.859795,1.775128,71.520062,-0.195482,0.980362,0.026019,50.00,False
-28.859947,1.832167,69.011839,-0.195513,0.980525,0.018577,50.00,False
-28.860071,1.870066,66.503257,-0.195538,0.980634,0.011063,50.00,False
-28.860112,1.888707,63.994473,-0.195546,0.980688,0.003508,50.00,False
-28.860103,1.887999,61.485608,-0.195544,0.980687,-0.004062,50.00,False
-28.860076,1.867943,58.976836,-0.195539,0.980627,-0.011614,50.00,False
-28.859943,1.828641,56.468277,-0.195512,0.980515,-0.019123,50.00,False
-28.859807,1.770199,53.960072,-0.195485,0.980347,-0.026562,50.00,False
-28.859577,1.692896,51.452460,-0.195439,0.980130,-0.033882,50.00,False
-28.859323,1.597046,48.945495,-0.195388,0.979866,-0.041072,50.00,False
-28.859052,1.482976,46.439297,-0.195334,0.979556,-0.048109,50.00,False
-28.858668,1.351192,43.934092,-0.195257,0.979212,-0.054948,50.00,False
-28.858274,1.202198,41.429978,-0.195178,0.978833,-0.061568,50.00,False
-28.857862,1.036586,38.927073,-0.195096,0.978428,-0.067946,50.00,False
-28.857451,0.855024,36.425500,-0.195014,0.978001,-0.074059,50.00,False
-28.857015,0.658185,33.925285,-0.194926,0.977558,-0.079899,50.00,False
-28.856542,0.446906,31.426779,-0.194832,0.977112,-0.085398,50.00,False
-28.856086,0.221977,28.929776,-0.194741,0.976662,-0.090596,50.00,False
-28.855677,-0.015730,26.434602,-0.194659,0.976218,-0.095428,50.00,False
-28.855233,-0.265234,23.941257,-0.194570,0.975789,-0.099895,50.00,False
